1.197797868	-0.292961232
1.239825863	-0.047989643
1.281853859	0.110377241
1.323881854	0.145235673
1.365909849	0.040660657
1.407937845	-0.195644691
1.44996584	-0.533394212
1.491993835	-0.924298963
1.534021831	-1.309475267
1.576049826	-1.628534582
1.618077822	-1.828948051
1.660105817	-1.874235334
1.702133812	-1.749708656
1.744161808	-1.464880934
1.786189803	-1.052162715
1.828217798	-0.562046769
1.870245794	-0.055522489
1.912273789	0.405109276
1.954301785	0.765603065
1.99632978	0.98787171
2.038357775	1.055575649
2.080385771	0.9763385
2.122413766	0.780251257
2.164441761	0.514902239
2.206469757	0.237707847
2.248497752	0.006736987
2.290525747	-0.128544977
2.332553743	-0.135174778
2.374581738	-0.002005012
2.416609734	0.258393418
2.458637729	0.611537849
2.500665724	1.006272075
2.54269372	1.382626832
2.584721715	1.681086351
2.62674971	1.851826342
2.668777706	1.86249245
2.710805701	1.703313533
2.752833696	1.388756147
2.794861692	0.955461555
2.836889687	0.456781656
2.878917683	-0.045243675
2.920945678	-0.489229631
2.962973673	-0.823667646
3.005001669	-1.014601693
3.047029664	-1.050576186
3.089057659	-0.944094682
3.131085655	-0.729368959
3.17311365	-0.456712546
3.215141645	-0.184452256
3.257169641	0.030384516
3.299197636	0.141159733
3.341225632	0.119079707
3.383253627	-0.042143343
3.425281622	-0.325148606
3.467309618	-0.691482735
3.509337613	-1.087461136
3.551365608	-1.452428451
3.593393604	-1.728139951
3.635421599	-1.867811259
3.677449595	-1.843434452
3.71947759	-1.650226356
3.761505585	-1.307518238
3.803533581	-0.855946526
3.845561576	-0.351376394
3.887589571	0.14350458
3.929617567	0.568625155
3.971645562	0.875544577
4.013673557	1.034651254
4.055701553	1.039436443
4.097729548	0.90718658
4.139757544	0.675992506
4.181785539	0.398544233
4.223813534	0.133677488
4.26584153	-0.063013747
4.307869525	-0.148040171
4.34989752	-0.096978656
4.391925516	0.091549687
4.433953511	0.395504324
4.475981506	0.772713907
4.518009502	1.167321574
4.560037497	1.518390319
4.602065493	1.769336605
4.644093488	1.876731376
4.686121483	1.817104925
4.728149479	1.590700411
4.770177474	1.221592711
4.812205469	0.754151465
4.854233465	0.246392726
4.89626146	-0.238755127
4.938289455	-0.642923015
4.980317451	-0.921048325
5.022345446	-1.048048126
5.064373442	-1.022390349
5.106401437	-0.866015349
5.148429432	-0.620625495
5.190457428	-0.340922826
5.232485423	-0.085847252
5.274513418	0.090822764
5.316541414	0.149046794
5.358569409	0.068943781
5.400597404	-0.145940085
5.4426254	-0.469026318
5.484653395	-0.854703431
5.526681391	-1.245313282
5.568709386	-1.580043918
5.610737381	-1.804352416
5.652765377	-1.878458421
5.694793372	-1.783592266
5.736821367	-1.525028576
5.778849363	-1.131433364
5.820877358	-0.650622879
5.862905354	-0.142387526
5.904933349	0.330511836
5.946961344	0.711785376
5.98898934	0.960036298
6.031017335	1.054864271
6.07304533	0.999710497
6.115073326	0.821009274
6.157101321	0.563782944
6.199129316	0.284367817
6.241157312	0.041402754
6.283185307	-0.113519069
